video_pth,split,sentence,num_frames
train/14_1160.mov,train,تم تصوير السرقه,273
train/14_1161.mov,train,جريمه القتل غير ثابته,331
train/14_1162.mov,train,هذه جريمه الابتزاز,366
train/14_1169.mov,train,كم مبلغ النفقه للابناء ؟,223
train/14_1172.mov,train,لم توزع التركه,363
train/14_1174.mov,train,وصايه قانونيه مسجله,216
train/14_1175.mov,train,هذه دعوي قرض تجاري,407
train/14_1178.mov,train,اطالب بتاجيل الجلسه,298
train/14_1179.mov,val,انا ارمله,434
train/14_1181.mov,train,انا مطلقه,222
train/14_1182.mov,test,ابنتي مطلقه,258
train/14_1185.mov,train,هل تريد نفقه للابناء ؟,247
train/14_1186.mov,train,نفقه الابناء لا تكفي,412
train/14_1191.mov,train,ما سبب الانفصال ؟,308
train/14_1192.mov,train,دعوي طلب مؤخر,356
train/14_1197.mov,train,من هو مالك الارض ؟,305
train/14_1200.mov,train,يجب ارجاع المهر,290
train/14_1203.mov,train,المهر كان خمسين الف,245
train/14_1204.mov,test,المدعي عليه ينفي التهم,332
train/14_1205.mov,val,متي تبدا العده ؟,363
train/14_1206.mov,test,لا يوجد دليل,208
train/14_1209.mov,train,كل الشهود متواجدون,256
train/14_1210.mov,train,الشاهد يحلف يمينا,276
train/14_1211.mov,train,الحكم بالسجن عامين,162
train/14_1214.mov,train,لم يتم دفع الصداق,211
train/14_1215.mov,train,الدعوي مرفوضه,131
train/14_1216.mov,train,المحامي غير متواجد اليوم,209
train/14_1219.mov,train,احتاج استشاره قانونيه,182
train/14_1220.mov,train,اين صك الارض ؟,204
train/14_1222.mov,train,قدم اعتراض في نظام ناجز,336
train/14_1223.mov,train,تم حل الخلاف,166
train/14_1227.mov,train,غرامه علي التاخير,151
train/14_1232.mov,train,اختر الطريق المختصر,185
train/14_1240.mov,train,عليك رسوم مخالفه مروريه,233
train/14_1243.mov,train,انتبه لصوت الماكينه العالي,303
train/14_1244.mov,test,سرعه الطريق 110,312
train/14_1246.mov,train,تاكد من عمل المصابيح,209
train/14_1247.mov,train,اطفئ السياره,152
train/14_1249.mov,train,انتبه قبل التجاوز بالمنعطف,276
train/14_1251.mov,train,هل بامكاني الوقوف هنا ؟,193
train/14_1252.mov,train,عب بنزين 91,218
train/14_1253.mov,train,سيارتي لونها ابيض,147
train/14_1254.mov,train,طلبت توصيل من تطبيق كريم,278
train/14_1258.mov,train,احجز تذكره القطار,169
train/14_1259.mov,train,كم رسوم المخالفه ؟,192
train/14_1260.mov,train,استمتع بالاجازه,237
train/14_1262.mov,train,تاكد من رخصه القياده,214
train/14_1267.mov,train,اطلب خدمه توصيل,151
train/14_1270.mov,train,تواصل مع قسم النقل,365
train/14_1271.mov,val,يوجد ازدحام علي الجسر,267
train/14_1272.mov,train,اعمل في تطبيق كريم,245
train/14_1280.mov,train,مسافر في وقت الذروه,159
train/14_1281.mov,train,كن بالمطار قبل ساعتين من الاقلاع,260
train/14_1282.mov,train,ارسل رقم حجزك فورا,205
train/14_1284.mov,train,استرجع فاتوره رحلتك,128
train/14_1286.mov,train,استعلم عن مواعيد الحافلات,250
train/14_1287.mov,train,قم بحجز مقعدك اونلاين,251
train/14_1288.mov,train,اختر خط سير مناسب,287
train/14_1291.mov,train,هل استلمت بطاقه الصعود ؟,228
train/14_1293.mov,train,ارفع تقييم السائق,239
train/14_1298.mov,train,استمتع برحله هادئه ومريحه,530
train/14_1299.mov,train,ما رايك بخدمه النقل الجديده ؟,204
train/14_1301.mov,test,المشوار الي تبوك بعيد,177
train/14_1306.mov,train,احجز مقعدك في الحافله,142
train/14_1308.mov,train,تاكد من رقم بوابه الرحله,267
train/14_1309.mov,train,استخدم تطبيق توصيل الطعام,323
train/14_1311.mov,train,اعمل صيانه للمركبه,141
train/14_1312.mov,train,سجل بيانات الرحله,230
train/14_1313.mov,train,تابع حاله المركبه عن بعد,239
train/14_1317.mov,train,اطلب استرداد اموال الرحله,199
train/14_1318.mov,train,اين صاله رجال الاعمال ؟,188
train/14_1319.mov,val,استماره السياره منتهيه,243
train/14_1321.mov,train,هل هناك خصومات لليوم الوطني ؟,326
train/14_1329.mov,train,نستمع الي دعاء السفر,155
train/14_1330.mov,train,موقف السياره مخالف,176
train/14_1333.mov,train,موعد الانطلاق تاخر,307
train/14_1335.mov,train,شغل لمبات السياره,175
train/14_1337.mov,train,اطفيء لمبات السياره,156
train/14_1338.mov,train,اين موقف السياره ؟,135
train/14_1341.mov,train,افتح باب الكراج,249
train/14_1343.mov,train,كم دقيقه حتي نصل ؟,168
train/14_1348.mov,train,اغلق صمام الغاز,162
train/14_1349.mov,train,اهرب عبر الباب الخلفي,152
train/14_1350.mov,train,اطلب مساعده من الجيران,155
train/14_1352.mov,val,ابحث عن مخرج امن,380
train/14_1359.mov,train,هل الكل متواجد في منطقه التجمع ؟,264
train/14_1362.mov,train,اطلب مساعده انقاذ عاجل,366
train/14_1366.mov,train,ما سبب صوت صفارات الانذار ؟,295
train/14_1370.mov,train,اخرج من المنطقه بسرعه,140
train/14_1374.mov,train,يوجد شخص لديه سلاح,211
train/14_1377.mov,train,هناك زلزال,253
train/14_1381.mov,train,سجل الحادث بصوره رسميه,252
train/14_1382.mov,train,ابي فقد الوعي بالمرحاض,262
train/14_1384.mov,train,وصلت طياره الهلكوبتر,156
train/14_1385.mov,train,فعل اشعارات التحذير,261
train/14_1387.mov,train,اتصل بامن الطرق,196
train/14_1388.mov,val,الطفل لا يتنفس,189
train/14_1392.mov,train,يوجد شخص مشبوه,349
train/14_1395.mov,train,تحذير امطار غزيره متوقعه,234
train/14_1396.mov,train,انتبه لارتفاع مستوي المياه,230
train/14_1397.mov,train,تجنب السير في الشارع,253
train/14_1401.mov,train,سقط من اعلي طابق,179
train/14_1405.mov,train,تحقق من ضغط الاطارات,381
train/14_1406.mov,train,طفايه حريق في المطبخ,231
train/14_1407.mov,test,البيت يحترق,118
train/14_1409.mov,train,توجد خطه اخلاء,417
train/14_1410.mov,train,اقفل النوافذ,230
train/14_1413.mov,train,توجد حاله وفاه امراه,201
train/14_1415.mov,train,الرجل ينزف بكثره,200
train/14_1416.mov,train,المريض فقد الوعي,228
train/14_1421.mov,train,سياره الاطفاء قادمه,219
train/14_1423.mov,train,يوجد فيضان,273
train/14_1424.mov,train,يوجد التماس كهربائي,167
train/14_1425.mov,train,جدتي مريضه,139
train/14_1428.mov,val,نسيت هاتفي وكوبي بالبيت,255
train/14_1435.mov,train,هل تتحدث لغه اخري ؟,225
train/14_1438.mov,train,ملابسك نظيفه,122
train/14_1443.mov,test,اركب الدراجه الي العمل,196
train/14_1445.mov,test,اريد شراء ملابس العيد,172
train/14_1447.mov,train,انتهيت من الواجب اليوم,285
train/14_1449.mov,train,اساعد اخي في خطه الدارسه,293
train/14_1450.mov,val,انتظر وصول الحافله,143
train/14_1453.mov,test,كم اخ واخت عندك ؟,370
train/14_1455.mov,train,ارسلت لك بريدا الكترونيا,314
train/14_1456.mov,val,استمع لموسيقي هادئه,248
train/14_1457.mov,train,الجو بارد اليوم,202
train/14_1459.mov,train,ازور صديقي في العمل,264
train/14_1461.mov,train,لقاؤنا في مقهي الفندق,222
train/14_1464.mov,train,اقابل صديقي في المقهي,157
train/14_1466.mov,val,اشرب ماء بارد من الثلاجه,257
train/14_1467.mov,train,استيقظ مبكر كل يوم,221
train/14_1469.mov,train,ما هي هواياتك ؟,345
train/14_1474.mov,train,هل انت حافظ القران ؟,211
train/14_1475.mov,train,اختي تحب الرسم,237
train/14_1479.mov,train,متي موعد مباراه كره القدم ؟,224
train/14_1481.mov,train,اعطي ابي الفاكهه,238
train/14_1482.mov,train,بيتزا خضراء,147
train/14_1484.mov,train,الدمام مدينه هادئه,237
train/14_1489.mov,test,المباراه كانت ممتعه,136
train/14_1492.mov,train,هل تحب الرسم ؟,156
train/14_1495.mov,train,مبارك عليك شهر رمضان,218
train/14_1497.mov,train,الاكتئاب من اسباب التدخين,335
train/14_1498.mov,train,الصيام سهل,170
train/14_1499.mov,train,احدث صديقتي كل يوم,288
train/15_0020.mov,train,متي يغلق الفرع ؟,246
train/15_0278.mov,train,سبب الخلع الضرب,238
train/15_0360.mov,train,لدي الم في اللثه,475
train/15_0501.mov,train,ممنوع التاخير,236
train/15_0503.mov,test,هذا مكتب المدير,234
train/15_0506.mov,train,اين قاعه الامتحانات ؟,225
train/15_0507.mov,train,مكتبه المدرسه صغيره,246
train/15_0514.mov,train,الاختبار كان صعب,247
train/15_0517.mov,train,شرح المعلم غير واضح,260
train/15_0518.mov,train,اين تقام المحاضرات ؟,224
train/15_0520.mov,train,لماذا تاخرت اليوم ؟,245
train/15_0523.mov,train,اريد تحسين مستواي في الفيزياء,384
train/15_0528.mov,train,استلام النتائج غدا,311
train/15_0531.mov,train,ممكن استعير قلمك ؟,259
train/15_0533.mov,train,هل هذا الدرس مطلوب ؟,267
train/15_0534.mov,train,متي حفل التخرج ؟,323
train/15_0536.mov,train,متي موعد الاختبار القادم ؟,328
train/15_0537.mov,train,الاختبار القادم يوم ثلاثاء,289
train/15_0538.mov,train,كيف جدولك هذا الاسبوع ؟,317
train/15_0539.mov,train,ما هي شروط التخرج ؟,238
train/15_0540.mov,train,انتهي الدرس,247
train/15_0541.mov,train,الشرح سهل ومفهوم,287
train/15_0543.mov,train,هل لدي احد سؤال ؟,419
train/15_0544.mov,train,نسيت اسم المستخدم,298
train/15_0547.mov,train,كيف كانت المحاضره ؟,210
train/15_0550.mov,train,الطالب غائب,188
train/15_0551.mov,train,اين دفتر الملاحظات ؟,229
train/15_0552.mov,test,احتاج تسجيل الفيديو للدرس,326
train/15_0556.mov,train,الغي الامتحان,187
train/15_0558.mov,train,عندي ثلاث محاضرات يوم الاحد,318
train/15_0560.mov,train,حصلت علي درجه تحت المعدل,309
train/15_0561.mov,train,مشروع الماده سهل,234
train/15_0562.mov,train,ممنوع استخدام الهاتف,245
train/15_0563.mov,train,تخصصي رياضيات,258
train/15_0565.mov,train,اين يقع الفصل ؟,200
train/15_0569.mov,train,اين مكتب الشؤون الطلابيه ؟,275
train/15_0570.mov,train,كم عدد الحصص اليوم ؟,345
train/15_0572.mov,train,كم عدد صفحات التقرير ؟,262
train/15_0575.mov,train,الاختبار كان متوسط الصعوبه,295
train/15_0576.mov,val,انا طالب علوم دينيه,261
train/15_0578.mov,train,شرح المعلم سريع,224
train/15_0585.mov,train,لدي واجب الان,249
train/15_0586.mov,train,حل الواجب غير كامل,348
train/15_0587.mov,train,احب حصه التاريخ,296
train/15_0590.mov,val,كليه التجاره في المبني الرئيسي,303
train/15_0591.mov,test,لا يوجد مكتب للطلاب,233
train/15_0594.mov,train,هل هذا البحث اختياري ؟,241
train/15_0595.mov,train,ما هو المنهج القديم ؟,275
train/15_0597.mov,test,متي موعد الامتحان العملي ؟,249
train/15_0606.mov,train,ما اسم كليتك ؟,299
train/15_0607.mov,val,لا يوجد واجب هذا الاسبوع,278
train/15_0608.mov,train,كيف كان الدرس ؟,216
train/15_0610.mov,val,انت افضل معلم,187
train/15_0611.mov,test,الطالب مجتهد,222
train/15_0613.mov,train,احتاج اسجل للامتحان,255
train/15_0614.mov,train,هل هذا المشروع جماعي ؟,217
train/15_0615.mov,train,المحاضره تبدا بعد ساعتين,228
train/15_0621.mov,val,حصلت علي درجه عاليه,253
train/15_0624.mov,train,الضغط منخفض,234
train/15_0626.mov,train,اشعر بالجوع,167
train/15_0627.mov,train,متي جراحه الكتف ؟,260
train/15_0628.mov,train,المستشفي مزدحم,313
train/15_0629.mov,train,اشعر بالغثيان,265
train/15_0630.mov,train,اشعر بالقلق,305
train/15_0631.mov,train,ذاكرتي جيده,282
train/15_0632.mov,train,هل تشعر بتحسن ؟,252
train/15_0635.mov,train,اين غرفه الطبيب ؟,268
train/15_0638.mov,train,يرجي الانتظار هنا,257
train/15_0643.mov,train,متي بدا الالم ؟,265
train/15_0645.mov,train,هل تشعر بالضعف ؟,186
train/15_0646.mov,train,اشعر بالم خفيف,236
train/15_0648.mov,train,اين غرفه الطوارئ ؟,215
train/15_0653.mov,train,نبض القلب طبيعي,217
train/15_0656.mov,train,لديك التهاب رئوي,228
train/15_0658.mov,train,لدي حراره منخفضه,242
